"participant_id","pilotNumber","demo_gend","demo_educ","demo_occu","demo_reve","demo_degre","demo_cours","demo_lsat","demo_age","spanLength","treatment","isLotteryFirst","completionCountLottery","completionCountMirror","wrongAnswerCountLottery","wrongAnswerCountMirror","noSwitchCounter","noSwitchCounterFirstPart","noSwitchCounterSecondPart","noSwitchCounterLottery","noSwitchCounterMirror","payment_spanMpl","payment_spanSpan","payment_calibration","payment_total","mplType","mirror_ev","mirror_rtChoice","mirror_subBlockNumber","mirror_accuracy","mirror_rtSpanMpl","mirror_EGEmpirical","mirror_noSwitch","mirror_noSwitchSure","mirror_noSwitchLottery","lottery_ev","lottery_rtChoice","lottery_subBlockNumber","lottery_accuracy","lottery_rtSpanMpl","lottery_EGEmpirical","lottery_noSwitch","lottery_noSwitchSure","lottery_noSwitchLottery","mirror_position","lottery_position","pred","prob","multiplier","aboveMedRtChoice","aboveMedImpactCogLoad"
"1nu6d2rkhxve5xj",4,"Femme","Licence","Étudiant·e","Non applicable","Oui","Oui","7",19,8,"easy",TRUE,0,0,0,0,10,7,3,7,3,3.3,1,1,11.3,"G75",20.7,22086.799999997,2,1,2270.29999999702,24.125,0,0,0,17.7,4960.60000000149,10,1,2686,24.5,1,1,0,"high","high",18.7,75,-1,0,1
"1nu6d2rkhxve5xj",4,"Femme","Licence","Étudiant·e","Non applicable","Oui","Oui","7",19,8,"easy",TRUE,0,0,0,0,10,7,3,7,3,3.3,1,1,11.3,"G90",20.1,12224.6999999993,1,1,2405.59999999776,26.9,1,1,0,20.1,7952,1,1,2853.90000000224,26.9,1,1,0,"low","low",22.5,90,-1,0,1
"1nu6d2rkhxve5xj",4,"Femme","Licence","Étudiant·e","Non applicable","Oui","Oui","7",19,8,"easy",TRUE,0,0,0,0,10,7,3,7,3,3.3,1,1,11.3,"L10",-1.3,10743.8999999985,8,1,2214.29999999702,27.5,1,0,1,-4.9,9225,9,1,2109.90000000224,26.9,1,1,0,"low","low",-2.5,10,-1,0,1
"1nu6d2rkhxve5xj",4,"Femme","Licence","Étudiant·e","Non applicable","Oui","Oui","7",19,8,"easy",TRUE,0,0,0,0,10,7,3,7,3,3.3,1,1,11.3,"L25",-5.5,17126.0999999978,6,1,2189.89999999851,24.575,0,0,0,-4.9,21547.1999999993,2,1,2126.19999999925,24.4,0,0,0,"high","high",-6.3,25,-1,0,1
"1nu6d2rkhxve5xj",4,"Femme","Licence","Étudiant·e","Non applicable","Oui","Oui","7",19,8,"easy",TRUE,0,0,0,0,10,7,3,7,3,3.3,1,1,11.3,"L50",-12.5,13401.1000000015,9,1,2830.30000000075,18.5888888888889,0,0,0,-10.9,15835.3000000007,11,1,2526.30000000075,18.2333333333333,0,0,0,"high","high",-12.5,50,1,0,1
"1nu6d2rkhxve5xj",4,"Femme","Licence","Étudiant·e","Non applicable","Oui","Oui","7",19,8,"easy",TRUE,0,0,0,0,10,7,3,7,3,3.3,1,1,11.3,"L75",-19.7,20161.3999999985,10,1,2614.30000000075,11.2777777777778,0,0,0,-17.7,7635.80000000075,3,1,1822.30000000075,11.25,1,0,1,"low","low",-18.7,75,1,0,1
"1nu6d2rkhxve5xj",4,"Femme","Licence","Étudiant·e","Non applicable","Oui","Oui","7",19,8,"easy",TRUE,0,0,0,0,10,7,3,7,3,3.3,1,1,11.3,"L90",-23.7,21155,3,1,3646.09999999776,8.1,1,1,0,-20.1,6607.69999999925,4,1,2526.19999999925,7.5,1,0,1,"high","high",-22.5,90,1,0,1
"1nu6d2rkhxve5xj",4,"Femme","Licence","Étudiant·e","Non applicable","Oui","Oui","7",19,8,"easy",TRUE,0,0,0,0,10,7,3,7,3,3.3,1,1,11.3,"A10",0,11841.0999999978,11,1,2358.10000000149,15.8888888888889,0,0,0,-0.5,16357.6999999993,5,1,2365.90000000224,15.875,0,0,0,"low","low",0,50,-1,0,1
"1nu6d2rkhxve5xj",4,"Femme","Licence","Étudiant·e","Non applicable","Oui","Oui","7",19,8,"easy",TRUE,0,0,0,0,10,7,3,7,3,3.3,1,1,11.3,"A15",-0.5,21145.8000000007,7,1,2981.89999999851,21.375,0,0,0,-0.5,10783.3000000007,8,1,1797.90000000224,21.375,0,0,0,"high","high",0,50,-1,0,1
"1nu6d2rkhxve5xj",4,"Femme","Licence","Étudiant·e","Non applicable","Oui","Oui","7",19,8,"easy",TRUE,0,0,0,0,10,7,3,7,3,3.3,1,1,11.3,"GS10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,10,1,0,1
"1nu6d2rkhxve5xj",4,"Femme","Licence","Étudiant·e","Non applicable","Oui","Oui","7",19,8,"easy",TRUE,0,0,0,0,10,7,3,7,3,3.3,1,1,11.3,"GS25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,25,1,0,1
"1nu6d2rkhxve5xj",4,"Femme","Licence","Étudiant·e","Non applicable","Oui","Oui","7",19,8,"easy",TRUE,0,0,0,0,10,7,3,7,3,3.3,1,1,11.3,"GS50",NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,5413.19999999925,13,1,2102.10000000149,16.5,1,1,0,NA,"low",12.5,50,-1,0,1
"1nu6d2rkhxve5xj",4,"Femme","Licence","Étudiant·e","Non applicable","Oui","Oui","7",19,8,"easy",TRUE,0,0,0,0,10,7,3,7,3,3.3,1,1,11.3,"GS75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7,75,-1,0,1
"1nu6d2rkhxve5xj",4,"Femme","Licence","Étudiant·e","Non applicable","Oui","Oui","7",19,8,"easy",TRUE,0,0,0,0,10,7,3,7,3,3.3,1,1,11.3,"GS90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,90,-1,0,1
"1nu6d2rkhxve5xj",4,"Femme","Licence","Étudiant·e","Non applicable","Oui","Oui","7",19,8,"easy",TRUE,0,0,0,0,10,7,3,7,3,3.3,1,1,11.3,"LS10",-1.9,10100.700000003,14,1,1606.40000000224,27.65,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"low",NA,-2.5,10,-1,0,1
"1nu6d2rkhxve5xj",4,"Femme","Licence","Étudiant·e","Non applicable","Oui","Oui","7",19,8,"easy",TRUE,0,0,0,0,10,7,3,7,3,3.3,1,1,11.3,"LS25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.3,25,-1,0,1
"1nu6d2rkhxve5xj",4,"Femme","Licence","Étudiant·e","Non applicable","Oui","Oui","7",19,8,"easy",TRUE,0,0,0,0,10,7,3,7,3,3.3,1,1,11.3,"LS50",NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.5,11037.3000000007,14,1,2046.39999999851,18.0333333333333,0,0,0,NA,"high",-12.5,50,1,0,1
"1nu6d2rkhxve5xj",4,"Femme","Licence","Étudiant·e","Non applicable","Oui","Oui","7",19,8,"easy",TRUE,0,0,0,0,10,7,3,7,3,3.3,1,1,11.3,"LS75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.7,75,1,0,1
"1nu6d2rkhxve5xj",4,"Femme","Licence","Étudiant·e","Non applicable","Oui","Oui","7",19,8,"easy",TRUE,0,0,0,0,10,7,3,7,3,3.3,1,1,11.3,"LS90",-21.7,18729.8999999985,13,1,2038.19999999925,8.21111111111111,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high",NA,-22.5,90,1,0,1
"1nu6d2rkhxve5xj",4,"Femme","Licence","Étudiant·e","Non applicable","Oui","Oui","7",19,8,"easy",TRUE,0,0,0,0,10,7,3,7,3,3.3,1,1,11.3,"AS10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,-1,0,1
"1nu6d2rkhxve5xj",4,"Femme","Licence","Étudiant·e","Non applicable","Oui","Oui","7",19,8,"easy",TRUE,0,0,0,0,10,7,3,7,3,3.3,1,1,11.3,"AS15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,-1,0,1
"1nu6d2rkhxve5xj",4,"Femme","Licence","Étudiant·e","Non applicable","Oui","Oui","7",19,8,"easy",TRUE,0,0,0,0,10,7,3,7,3,3.3,1,1,11.3,"GO90",14.5,10748.700000003,15,1,2422.10000000149,26.06,0,0,0,10.5,11680.799999997,15,1,2046.10000000149,24.3,0,0,0,NA,NA,22.5,90,-1,0,1
"1nu6d2rkhxve5xj",4,"Femme","Licence","Étudiant·e","Non applicable","Oui","Oui","7",19,8,"easy",TRUE,0,0,0,0,10,7,3,7,3,3.3,1,1,11.3,"GO10",5.5,9966.5,16,1,2038.10000000149,17.9,0,0,0,10.5,6123.59999999776,16,1,1982.29999999702,17.1,0,0,0,NA,NA,2.5,10,1,0,1
"lhnb250c1m4d7nx",4,"Homme","Licence","Étudiant·e","Moins de 500 €","Oui","Oui","6",23,8,"easy",TRUE,0,0,0,0,20,8,12,8,12,0,0.25,1,12.25,"G10",4.9,6466.59999999776,6,1,2501.89999999851,7.5,1,0,1,4.9,11483.6999999993,10,0,2182,7.5,1,0,1,"high","high",2.5,10,1,0,1
"lhnb250c1m4d7nx",4,"Homme","Licence","Étudiant·e","Moins de 500 €","Oui","Oui","6",23,8,"easy",TRUE,0,0,0,0,20,8,12,8,12,0,0.25,1,12.25,"G25",8.1,10393.6000000015,5,1,2438.5,11.75,0,0,0,NA,10369.3000000007,8,1,4134.10000000149,11.75,0,0,0,"high","high",6.3,25,1,0,1
"lhnb250c1m4d7nx",4,"Homme","Licence","Étudiant·e","Moins de 500 €","Oui","Oui","6",23,8,"easy",TRUE,0,0,0,0,20,8,12,8,12,0,0.25,1,12.25,"G50",13.7,27454.8000000007,1,1,1741.80000000075,18.3888888888889,0,0,0,14.1,17102.5,1,1,3277.80000000075,18.2333333333333,0,0,0,"high","high",12.5,50,-1,0,1
"lhnb250c1m4d7nx",4,"Homme","Licence","Étudiant·e","Moins de 500 €","Oui","Oui","6",23,8,"easy",TRUE,0,0,0,0,20,8,12,8,12,0,0.25,1,12.25,"G75",19.7,9853.39999999851,10,1,2046,23.75,1,0,1,16.1,9868.5,9,1,2214,22.9,1,1,0,"low","low",18.7,75,-1,0,1
"lhnb250c1m4d7nx",4,"Homme","Licence","Étudiant·e","Moins de 500 €","Oui","Oui","6",23,8,"easy",TRUE,0,0,0,0,20,8,12,8,12,0,0.25,1,12.25,"G90",21.3,9471.60000000149,7,1,2021.89999999851,28.1,1,1,0,23.1,15178.8000000007,3,0,7301.90000000224,28.25,0,0,0,"high","high",22.5,90,-1,0,1
"lhnb250c1m4d7nx",4,"Homme","Licence","Étudiant·e","Moins de 500 €","Oui","Oui","6",23,8,"easy",TRUE,0,0,0,0,20,8,12,8,12,0,0.25,1,12.25,"L10",-4.9,5227.90000000224,8,1,3046,26.9,1,1,0,-4.9,20231.700000003,7,1,4006,26.9,1,1,0,"low","low",-2.5,10,-1,0,1
"lhnb250c1m4d7nx",4,"Homme","Licence","Étudiant·e","Moins de 500 €","Oui","Oui","6",23,8,"easy",TRUE,0,0,0,0,20,8,12,8,12,0,0.25,1,12.25,"L25",-8.9,11346.8000000007,4,1,1918,22.9,1,1,0,-8.9,9621.89999999851,5,1,3957.90000000224,22.9,1,1,0,"low","low",-6.3,25,-1,0,1
"lhnb250c1m4d7nx",4,"Homme","Licence","Étudiant·e","Moins de 500 €","Oui","Oui","6",23,8,"easy",TRUE,0,0,0,0,20,8,12,8,12,0,0.25,1,12.25,"L50",-15.3,13700.8000000007,2,1,2245.89999999851,16.5,1,1,0,-12.7,12152.5999999978,12,1,2830,17.5833333333333,0,0,0,"low","low",-12.5,50,1,0,1
"lhnb250c1m4d7nx",4,"Homme","Licence","Étudiant·e","Moins de 500 €","Oui","Oui","6",23,8,"easy",TRUE,0,0,0,0,20,8,12,8,12,0,0.25,1,12.25,"L75",-19.7,11888.799999997,11,1,1750,12.1,1,1,0,-19.7,17593.5,2,1,2085.69999999925,12.1,1,1,0,"high","high",-18.7,75,1,0,1
"lhnb250c1m4d7nx",4,"Homme","Licence","Étudiant·e","Moins de 500 €","Oui","Oui","6",23,8,"easy",TRUE,0,0,0,0,20,8,12,8,12,0,0.25,1,12.25,"L90",-24.9,30004.9000000022,9,1,2148.5,6.9,1,1,0,-21.3,9243,6,1,2918.20000000298,7.5,1,0,1,"low","low",-22.5,90,1,0,1
"lhnb250c1m4d7nx",4,"Homme","Licence","Étudiant·e","Moins de 500 €","Oui","Oui","6",23,8,"easy",TRUE,0,0,0,0,20,8,12,8,12,0,0.25,1,12.25,"A10",-1.5,14696.8000000007,3,1,2022,15.7638888888889,0,0,0,1.5,17903.200000003,11,1,1749.90000000224,15.7638888888889,0,0,0,"low","low",0,50,-1,0,1
"lhnb250c1m4d7nx",4,"Homme","Licence","Étudiant·e","Moins de 500 €","Oui","Oui","6",23,8,"easy",TRUE,0,0,0,0,20,8,12,8,12,0,0.25,1,12.25,"A15",4,8281,12,1,2326,20.5,1,0,1,4,9264.69999999925,4,1,2382,20.5,1,0,1,"high","high",0,50,-1,0,1
"lhnb250c1m4d7nx",4,"Homme","Licence","Étudiant·e","Moins de 500 €","Oui","Oui","6",23,8,"easy",TRUE,0,0,0,0,20,8,12,8,12,0,0.25,1,12.25,"GS10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,10,1,0,1
"lhnb250c1m4d7nx",4,"Homme","Licence","Étudiant·e","Moins de 500 €","Oui","Oui","6",23,8,"easy",TRUE,0,0,0,0,20,8,12,8,12,0,0.25,1,12.25,"GS25",NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,10655.0999999978,13,1,2045.89999999851,11.75,0,0,0,NA,"high",6.3,25,1,0,1
"lhnb250c1m4d7nx",4,"Homme","Licence","Étudiant·e","Moins de 500 €","Oui","Oui","6",23,8,"easy",TRUE,0,0,0,0,20,8,12,8,12,0,0.25,1,12.25,"GS50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,50,-1,0,1
"lhnb250c1m4d7nx",4,"Homme","Licence","Étudiant·e","Moins de 500 €","Oui","Oui","6",23,8,"easy",TRUE,0,0,0,0,20,8,12,8,12,0,0.25,1,12.25,"GS75",16.1,6477.69999999925,13,1,2206,22.9,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"low",NA,18.7,75,-1,0,1
"lhnb250c1m4d7nx",4,"Homme","Licence","Étudiant·e","Moins de 500 €","Oui","Oui","6",23,8,"easy",TRUE,0,0,0,0,20,8,12,8,12,0,0.25,1,12.25,"GS90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,90,-1,0,1
"lhnb250c1m4d7nx",4,"Homme","Licence","Étudiant·e","Moins de 500 €","Oui","Oui","6",23,8,"easy",TRUE,0,0,0,0,20,8,12,8,12,0,0.25,1,12.25,"LS10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5,10,-1,0,1
"lhnb250c1m4d7nx",4,"Homme","Licence","Étudiant·e","Moins de 500 €","Oui","Oui","6",23,8,"easy",TRUE,0,0,0,0,20,8,12,8,12,0,0.25,1,12.25,"LS25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.3,25,-1,0,1
"lhnb250c1m4d7nx",4,"Homme","Licence","Étudiant·e","Moins de 500 €","Oui","Oui","6",23,8,"easy",TRUE,0,0,0,0,20,8,12,8,12,0,0.25,1,12.25,"LS50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.5,50,1,0,1
"lhnb250c1m4d7nx",4,"Homme","Licence","Étudiant·e","Moins de 500 €","Oui","Oui","6",23,8,"easy",TRUE,0,0,0,0,20,8,12,8,12,0,0.25,1,12.25,"LS75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.7,75,1,0,1
"lhnb250c1m4d7nx",4,"Homme","Licence","Étudiant·e","Moins de 500 €","Oui","Oui","6",23,8,"easy",TRUE,0,0,0,0,20,8,12,8,12,0,0.25,1,12.25,"LS90",NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.3,7272.69999999925,14,1,2710.09999999776,7.5,1,0,1,NA,"low",-22.5,90,1,0,1
"lhnb250c1m4d7nx",4,"Homme","Licence","Étudiant·e","Moins de 500 €","Oui","Oui","6",23,8,"easy",TRUE,0,0,0,0,20,8,12,8,12,0,0.25,1,12.25,"AS10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,-1,0,1
"lhnb250c1m4d7nx",4,"Homme","Licence","Étudiant·e","Moins de 500 €","Oui","Oui","6",23,8,"easy",TRUE,0,0,0,0,20,8,12,8,12,0,0.25,1,12.25,"AS15",4,4777.19999999925,14,1,2390.20000000298,20.5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high",NA,0,50,-1,0,1
"lhnb250c1m4d7nx",4,"Homme","Licence","Étudiant·e","Moins de 500 €","Oui","Oui","6",23,8,"easy",TRUE,0,0,0,0,20,8,12,8,12,0,0.25,1,12.25,"GO90",21.5,7678.89999999851,16,1,1629.90000000224,27.6,0,0,0,11.5,11752,15,1,2965.60000000149,24.8,0,0,0,NA,NA,22.5,90,-1,0,1
"lhnb250c1m4d7nx",4,"Homme","Licence","Étudiant·e","Moins de 500 €","Oui","Oui","6",23,8,"easy",TRUE,0,0,0,0,20,8,12,8,12,0,0.25,1,12.25,"GO10",0.5,9309.69999999925,15,1,2270,18,1,1,0,16.5,7443.10000000149,16,1,2277.69999999925,14.7,0,0,0,NA,NA,2.5,10,1,0,1
"z9t0r64wr6vfoqf",4,"Homme","Master","Étudiant·e","Moins de 500 €","Oui","Oui","8",22,7,"hard",TRUE,0,0,0,0,1,1,0,1,0,3.3,0.57,0.5,10.37,"G10",2.5,12442.6000000015,4,1,6374.19999999925,8.3,0,0,0,2.5,7827.19999999925,8,1,6125.80000000075,8.3,0,0,0,"high","high",2.5,10,1,1,1
"z9t0r64wr6vfoqf",4,"Homme","Master","Étudiant·e","Moins de 500 €","Oui","Oui","8",22,7,"hard",TRUE,0,0,0,0,1,1,0,1,0,3.3,0.57,0.5,10.37,"G25",5.7,30005.6999999993,2,0.857142857142857,5503.5,11.3611111111111,0,0,0,5.1,18772.8999999985,7,0.714285714285714,9805.80000000075,11.2194444444444,0,0,0,"low","low",6.3,25,1,1,1
"z9t0r64wr6vfoqf",4,"Homme","Master","Étudiant·e","Moins de 500 €","Oui","Oui","8",22,7,"hard",TRUE,0,0,0,0,1,1,0,1,0,3.3,0.57,0.5,10.37,"G50",12.5,13467,12,1,5718,17.5888888888889,0,0,0,12.5,9667.80000000075,1,0.857142857142857,6862,17.5888888888889,0,0,0,"low","low",12.5,50,-1,1,1
"z9t0r64wr6vfoqf",4,"Homme","Master","Étudiant·e","Moins de 500 €","Oui","Oui","8",22,7,"hard",TRUE,0,0,0,0,1,1,0,1,0,3.3,0.57,0.5,10.37,"G75",20.5,19149.0999999978,3,0.857142857142857,6973,24.2277777777778,0,0,0,19.5,26689.3000000007,6,1,5686.29999999702,24.575,0,0,0,"high","high",18.7,75,-1,1,1
"z9t0r64wr6vfoqf",4,"Homme","Master","Étudiant·e","Moins de 500 €","Oui","Oui","8",22,7,"hard",TRUE,0,0,0,0,1,1,0,1,0,3.3,0.57,0.5,10.37,"G90",22.7,24980.4000000022,8,0.285714285714286,6661.90000000224,27.6944444444444,0,0,0,22.3,21452.8000000007,4,0.428571428571429,9549.79999999702,27.6944444444444,0,0,0,"low","low",22.5,90,-1,1,1
"z9t0r64wr6vfoqf",4,"Homme","Master","Étudiant·e","Moins de 500 €","Oui","Oui","8",22,7,"hard",TRUE,0,0,0,0,1,1,0,1,0,3.3,0.57,0.5,10.37,"L10",-2.5,17462.0999999978,6,0.857142857142857,8733.80000000075,27.7,0,0,0,-2.5,22090.6000000015,5,1,6606,27.7,0,0,0,"low","low",-2.5,10,-1,1,1
"z9t0r64wr6vfoqf",4,"Homme","Master","Étudiant·e","Moins de 500 €","Oui","Oui","8",22,7,"hard",TRUE,0,0,0,0,1,1,0,1,0,3.3,0.57,0.5,10.37,"L25",-6.3,27104.8000000007,1,1,5102,24.6527777777778,0,0,0,NA,30009.5,2,0.857142857142857,11634,24.3194444444444,0,0,0,"high","high",-6.3,25,-1,1,1
"z9t0r64wr6vfoqf",4,"Homme","Master","Étudiant·e","Moins de 500 €","Oui","Oui","8",22,7,"hard",TRUE,0,0,0,0,1,1,0,1,0,3.3,0.57,0.5,10.37,"L50",-12.5,18870.4000000022,10,1,6797.90000000224,18.5888888888889,0,0,0,-12.5,26920.5,10,0.571428571428571,8142.29999999702,18.5888888888889,0,0,0,"high","high",-12.5,50,1,1,1
"z9t0r64wr6vfoqf",4,"Homme","Master","Étudiant·e","Moins de 500 €","Oui","Oui","8",22,7,"hard",TRUE,0,0,0,0,1,1,0,1,0,3.3,0.57,0.5,10.37,"L75",-19.9,19765.9000000022,7,0.714285714285714,5782,11.2194444444444,0,0,0,NA,30010.6999999993,11,0.857142857142857,10505.4000000022,11.2194444444444,0,0,0,"low","low",-18.7,75,1,1,1
"z9t0r64wr6vfoqf",4,"Homme","Master","Étudiant·e","Moins de 500 €","Oui","Oui","8",22,7,"hard",TRUE,0,0,0,0,1,1,0,1,0,3.3,0.57,0.5,10.37,"L90",-23.1,15180,9,0.571428571428571,5414,8.25,0,0,0,-22.1,21283.5,3,0,3989.80000000075,8.27777777777778,0,0,0,"high","high",-22.5,90,1,1,1
"z9t0r64wr6vfoqf",4,"Homme","Master","Étudiant·e","Moins de 500 €","Oui","Oui","8",22,7,"hard",TRUE,0,0,0,0,1,1,0,1,0,3.3,0.57,0.5,10.37,"A10",-0.5,9433.69999999925,5,1,6677.90000000224,15.875,0,0,0,0,14011.5,12,1,8942.30000000075,15.8888888888889,0,0,0,"low","low",0,50,-1,1,1
"z9t0r64wr6vfoqf",4,"Homme","Master","Étudiant·e","Moins de 500 €","Oui","Oui","8",22,7,"hard",TRUE,0,0,0,0,1,1,0,1,0,3.3,0.57,0.5,10.37,"A15",0,14765.6000000015,11,0.857142857142857,6421.80000000075,21.3888888888889,0,0,0,-0.5,26075.5,9,0.428571428571429,11405.8000000007,21.375,0,0,0,"high","high",0,50,-1,1,1
"z9t0r64wr6vfoqf",4,"Homme","Master","Étudiant·e","Moins de 500 €","Oui","Oui","8",22,7,"hard",TRUE,0,0,0,0,1,1,0,1,0,3.3,0.57,0.5,10.37,"GS10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,10,1,1,1
"z9t0r64wr6vfoqf",4,"Homme","Master","Étudiant·e","Moins de 500 €","Oui","Oui","8",22,7,"hard",TRUE,0,0,0,0,1,1,0,1,0,3.3,0.57,0.5,10.37,"GS25",5.5,27089.3000000007,13,0.857142857142857,9309.5,11.325,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"low",NA,6.3,25,1,1,1
"z9t0r64wr6vfoqf",4,"Homme","Master","Étudiant·e","Moins de 500 €","Oui","Oui","8",22,7,"hard",TRUE,0,0,0,0,1,1,0,1,0,3.3,0.57,0.5,10.37,"GS50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,50,-1,1,1
"z9t0r64wr6vfoqf",4,"Homme","Master","Étudiant·e","Moins de 500 €","Oui","Oui","8",22,7,"hard",TRUE,0,0,0,0,1,1,0,1,0,3.3,0.57,0.5,10.37,"GS75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7,75,-1,1,1
"z9t0r64wr6vfoqf",4,"Homme","Master","Étudiant·e","Moins de 500 €","Oui","Oui","8",22,7,"hard",TRUE,0,0,0,0,1,1,0,1,0,3.3,0.57,0.5,10.37,"GS90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,90,-1,1,1
"z9t0r64wr6vfoqf",4,"Homme","Master","Étudiant·e","Moins de 500 €","Oui","Oui","8",22,7,"hard",TRUE,0,0,0,0,1,1,0,1,0,3.3,0.57,0.5,10.37,"LS10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5,10,-1,1,1
"z9t0r64wr6vfoqf",4,"Homme","Master","Étudiant·e","Moins de 500 €","Oui","Oui","8",22,7,"hard",TRUE,0,0,0,0,1,1,0,1,0,3.3,0.57,0.5,10.37,"LS25",-5.5,26234.6999999993,14,0.285714285714286,7101.89999999851,24.575,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high",NA,-6.3,25,-1,1,1
"z9t0r64wr6vfoqf",4,"Homme","Master","Étudiant·e","Moins de 500 €","Oui","Oui","8",22,7,"hard",TRUE,0,0,0,0,1,1,0,1,0,3.3,0.57,0.5,10.37,"LS50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.5,50,1,1,1
"z9t0r64wr6vfoqf",4,"Homme","Master","Étudiant·e","Moins de 500 €","Oui","Oui","8",22,7,"hard",TRUE,0,0,0,0,1,1,0,1,0,3.3,0.57,0.5,10.37,"LS75",NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.3,30003.799999997,13,1,6672.19999999925,10.5,1,1,0,NA,"low",-18.7,75,1,1,1
"z9t0r64wr6vfoqf",4,"Homme","Master","Étudiant·e","Moins de 500 €","Oui","Oui","8",22,7,"hard",TRUE,0,0,0,0,1,1,0,1,0,3.3,0.57,0.5,10.37,"LS90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.5,90,1,1,1
"z9t0r64wr6vfoqf",4,"Homme","Master","Étudiant·e","Moins de 500 €","Oui","Oui","8",22,7,"hard",TRUE,0,0,0,0,1,1,0,1,0,3.3,0.57,0.5,10.37,"AS10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,-1,1,1
"z9t0r64wr6vfoqf",4,"Homme","Master","Étudiant·e","Moins de 500 €","Oui","Oui","8",22,7,"hard",TRUE,0,0,0,0,1,1,0,1,0,3.3,0.57,0.5,10.37,"AS15",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12595.9000000022,14,1,4998.29999999702,21.3888888888889,0,0,0,NA,"high",0,50,-1,1,1
"z9t0r64wr6vfoqf",4,"Homme","Master","Étudiant·e","Moins de 500 €","Oui","Oui","8",22,7,"hard",TRUE,0,0,0,0,1,1,0,1,0,3.3,0.57,0.5,10.37,"GO90",22.5,15175.3999999985,16,1,4718,27.66,0,0,0,23.5,20944.1000000015,15,1,6349.79999999702,27.68,0,0,0,NA,NA,22.5,90,-1,1,1
